Date,Price,Open,High,Low,Vol.,Change %
2020-11-17,934.65,916.25,934.65,916.25,129180000,2.04
2020-11-16,915.97,931.4,939.1,915.23,173010000,-1.64
2020-11-13,931.2,923.04,931.2,923.0,122990000,0.89
2020-11-12,923.0,916.89,923.0,916.21,85350000,0.69
2020-11-11,916.68,916.98,919.95,910.39,114390000,0.02
2020-11-10,916.5,917.45,929.66,916.5,137870000,-0.1
2020-11-09,917.42,902.91,917.42,902.91,108930000,1.61
2020-11-06,902.91,903.68,907.67,899.51,79120000,-0.08
2020-11-05,903.64,905.55,913.2,903.64,97630000,-0.2
2020-11-04,905.48,902.38,910.59,900.74,112220000,0.37
2020-11-03,902.14,899.73,904.78,897.3,110880000,0.32
2020-11-02,899.27,892.68,900.03,889.83,83560000,0.75
2020-10-30,892.55,887.34,893.42,875.84,130030000,0.66
2020-10-29,886.68,887.99,894.19,879.74,151630000,-0.25
2020-10-28,888.88,913.31,916.0,888.88,183440000,-2.9
2020-10-27,915.46,919.56,926.52,914.72,189910000,-0.45
2020-10-26,919.56,929.5,942.72,919.56,167430000,-1.15
2020-10-23,930.3,918.84,930.59,918.84,163040000,1.31
2020-10-22,918.3,906.1,918.3,901.96,133650000,1.35
2020-10-21,906.1,909.49,918.14,905.08,152210000,-0.37
2020-10-20,909.49,903.57,909.49,899.42,179990000,0.66
2020-10-19,903.51,899.61,906.16,899.61,142170000,0.21
2020-10-16,901.59,899.58,906.17,892.7,157350000,0.27
2020-10-15,899.2,896.5,901.71,893.94,167590000,0.79
2020-10-14,892.15,878.94,892.25,878.94,176570000,1.57
2020-10-13,878.35,874.58,879.25,872.36,103920000,0.39
2020-10-12,874.9,874.72,882.84,871.58,130260000,0.04
2020-10-09,874.53,869.8,875.52,868.36,115720000,0.54
2020-10-08,869.82,870.88,873.13,864.55,139810000,-0.12
2020-10-07,870.85,870.98,876.31,867.06,157150000,-0.06
2020-10-06,871.37,867.74,872.39,866.12,148280000,0.42
2020-10-05,867.7,861.51,869.09,861.51,115090000,0.72
2020-10-02,861.51,867.58,870.8,850.61,164530000,-0.7
2020-10-01,867.58,859.27,868.3,859.27,106520000,1.05
2020-09-30,858.54,856.2,860.1,852.54,104920000,0.27
2020-09-29,856.2,863.59,871.99,856.2,135080000,-0.82
2020-09-28,863.31,854.84,863.98,854.84,134680000,1.01
2020-09-25,854.71,853.19,856.79,850.1,105360000,0.18
2020-09-24,853.21,858.14,858.89,852.29,90210000,-0.59
2020-09-23,858.3,852.88,860.34,852.88,111920000,0.65
2020-09-22,852.72,851.54,854.69,846.03,130390000,0.14
2020-09-21,851.54,841.28,852.65,841.28,106120000,1.22
2020-09-18,841.26,831.84,842.1,831.84,94170000,1.13
2020-09-17,831.84,834.6,837.76,829.08,96610000,-0.32
2020-09-16,834.5,833.31,834.52,831.33,54110000,0.14
2020-09-15,833.33,832.27,835.42,831.13,87510000,0.13
2020-09-14,832.24,825.69,833.09,825.69,65500000,0.81
2020-09-11,825.56,825.81,827.83,821.97,64100000,-0.04
2020-09-10,825.85,824.42,832.61,824.42,67660000,0.17
2020-09-09,824.42,827.5,828.38,816.51,82990000,-0.38
2020-09-08,827.57,824.62,829.22,819.02,81330000,0.39
2020-09-07,824.36,840.64,843.8,824.36,98250000,-1.92
2020-09-04,840.54,843.22,843.22,833.54,103340000,-0.37
2020-09-03,843.64,832.27,844.27,832.27,104710000,1.4
2020-09-01,832.03,823.93,832.87,821.74,78820000,0.98
2020-08-31,823.93,822.01,831.76,820.66,82420000,0.24
2020-08-28,821.93,814.55,828.88,814.55,102830000,0.91
2020-08-27,814.55,812.47,814.64,810.68,72350000,0.27
2020-08-26,812.36,815.19,816.68,811.45,89050000,-0.35
2020-08-25,815.18,809.34,818.94,809.34,107200000,0.68
2020-08-24,809.69,793.46,810.17,793.46,102480000,2.03
2020-08-21,793.6,786.14,795.05,786.14,78120000,0.95
2020-08-20,786.11,789.41,793.35,783.57,65870000,-0.42
2020-08-19,789.41,787.23,791.85,786.01,51470000,0.31
2020-08-18,786.95,791.6,792.13,784.93,41660000,-0.58
2020-08-17,791.54,791.89,793.61,782.52,57170000,-0.06
2020-08-14,791.98,795.13,801.61,789.12,85640000,-0.39
2020-08-13,795.09,789.26,795.69,789.26,62110000,0.85
2020-08-12,788.42,784.58,790.01,784.23,71950000,0.49
2020-08-11,784.57,784.74,788.92,781.04,60220000,0.03
2020-08-10,784.3,782.5,791.67,782.5,79380000,0.27
2020-08-07,782.15,781.61,785.99,778.45,68200000,0.07
2020-08-06,781.6,780.69,787.27,776.04,64070000,0.11
2020-08-05,780.71,768.22,782.09,761.26,84980000,1.63
2020-08-04,768.22,759.19,768.46,759.19,62080000,1.37
2020-08-03,757.86,740.33,758.3,738.64,75710000,2.31
2020-07-31,740.73,745.33,747.56,731.14,58080000,-0.71
2020-07-30,746.02,735.3,746.74,735.3,51150000,1.48
2020-07-29,735.16,755.14,755.14,722.85,95380000,-2.78
2020-07-28,756.17,730.55,757.5,730.55,106760000,3.59
2020-07-27,729.93,767.3,767.3,726.02,127330000,-5.48
2020-07-24,772.29,798.89,798.89,760.56,142230000,-3.5
2020-07-23,800.29,797.85,800.29,794.59,73620000,0.31
2020-07-22,797.85,804.26,806.93,797.82,65220000,-0.85
2020-07-21,804.7,803.55,806.34,799.98,62630000,0.17
2020-07-20,803.36,814.0,814.0,803.36,69310000,-1.33
2020-07-17,814.16,819.27,819.27,812.61,65440000,-0.69
2020-07-16,819.83,810.16,819.83,809.41,64520000,1.19
2020-07-15,810.16,805.38,815.09,805.38,53470000,0.59
2020-07-14,805.37,805.21,805.92,798.21,60120000,-0.1
2020-07-13,806.17,809.03,814.35,802.5,65610000,-0.35
2020-07-10,809.02,816.76,817.67,806.67,71220000,-0.99
2020-07-09,817.08,805.12,819.45,805.12,81030000,1.49
2020-07-08,805.06,805.67,807.09,801.57,52130000,-0.08
2020-07-07,805.68,803.61,812.48,803.61,87360000,0.28
2020-07-06,803.46,790.08,803.76,790.08,74210000,1.72
2020-07-03,789.87,785.81,790.3,785.81,43300000,0.54
2020-07-02,785.59,786.82,788.88,781.45,54060000,-0.16
2020-07-01,786.82,770.23,787.38,770.02,56960000,2.11
2020-06-30,770.53,774.84,784.44,765.62,74260000,-0.55
2020-06-29,774.81,795.11,795.11,768.99,97110000,-2.6
2020-06-26,795.53,796.7,803.88,793.08,53640000,-0.12
2020-06-25,796.51,801.29,801.29,791.38,74550000,-0.64
2020-06-24,801.62,807.9,813.47,799.35,74690000,-0.74
2020-06-23,807.61,809.53,812.24,803.96,95810000,-0.29
2020-06-22,809.97,808.58,812.99,805.24,68480000,0.21
2020-06-19,808.28,797.21,808.28,797.03,81050000,1.41
2020-06-18,797.08,795.84,800.03,788.72,58890000,0.08
2020-06-17,796.43,798.82,802.06,793.2,76200000,-0.3
2020-06-16,798.82,779.8,801.42,779.8,84860000,2.58
2020-06-15,778.71,808.58,813.59,778.71,141900000,-3.6
2020-06-12,807.76,803.11,807.76,782.7,183060000,0.11
2020-06-11,806.87,839.11,842.76,806.64,191850000,-3.84
2020-06-10,839.11,836.8,842.21,827.6,164040000,0.25
2020-06-09,837.02,839.19,843.58,836.13,152490000,-0.18
2020-06-08,838.52,826.79,845.63,826.79,155920000,1.46
2020-06-05,826.47,823.46,826.47,818.33,147690000,0.33
2020-06-04,823.77,824.3,831.49,823.51,135470000,-0.06
2020-06-03,824.29,819.02,824.54,818.33,89260000,0.68
2020-06-02,818.7,821.89,827.11,818.12,147390000,-0.34
2020-06-01,821.47,806.44,821.47,806.44,176780000,1.89
2020-05-29,806.23,804.0,808.83,801.46,76810000,0.27
2020-05-28,804.06,801.38,810.43,800.16,91470000,0.34
2020-05-27,801.36,816.04,821.36,801.36,119120000,-1.67
2020-05-26,815.01,807.55,815.96,807.55,101930000,0.96
2020-05-25,807.25,803.35,809.12,799.23,81740000,0.51
2020-05-22,803.14,815.51,815.51,802.82,95160000,-1.52
2020-05-21,815.55,803.57,815.55,802.49,134970000,1.52
2020-05-20,803.32,799.28,803.35,793.75,97440000,0.5
2020-05-19,799.31,787.53,808.17,787.53,119340000,1.53
2020-05-18,787.27,773.95,787.27,770.61,81990000,1.72
2020-05-15,773.95,780.73,785.26,771.25,80440000,-0.87
2020-05-14,780.73,783.69,785.1,773.62,86240000,-0.38
2020-05-13,783.69,781.85,788.06,760.2,122450000,0.16
2020-05-12,782.45,777.35,783.77,766.7,104560000,0.68
2020-05-11,777.13,760.86,777.13,760.66,107520000,2.23
2020-05-08,760.15,740.14,773.22,740.14,146260000,2.73
2020-05-07,739.98,726.17,739.98,726.17,82600000,1.93
2020-05-06,725.94,711.34,725.94,709.77,77210000,2.1
2020-05-05,711.01,710.22,714.59,707.49,48700000,0.23
2020-05-04,709.35,714.9,716.05,706.47,65870000,-0.84
2020-04-29,715.33,715.74,719.18,713.62,69760000,-0.06
2020-04-28,715.74,719.45,721.73,711.84,64780000,-0.54
2020-04-27,719.66,724.76,735.28,719.66,81800000,-0.74
2020-04-24,725.05,717.49,725.52,711.14,64550000,1.05
2020-04-23,717.49,715.62,729.99,715.62,63430000,0.43
2020-04-22,714.42,706.54,718.62,692.03,86110000,1.1
2020-04-21,706.65,734.14,734.14,702.61,128950000,-4.03
2020-04-20,736.31,736.1,742.27,729.52,99010000,0.18
2020-04-17,734.98,727.51,736.17,727.51,100570000,1.16
2020-04-16,726.57,721.73,726.71,714.52,72700000,0.52
2020-04-15,722.8,714.39,726.2,714.39,91990000,1.26
2020-04-14,713.81,706.37,713.81,699.03,94920000,1.05
2020-04-13,706.37,695.84,714.58,695.84,82300000,1.53
2020-04-10,695.74,697.9,701.77,687.18,146870000,-0.3
2020-04-09,697.85,691.17,704.18,691.17,111270000,0.97
2020-04-08,691.17,693.66,693.66,675.26,76670000,-0.35
2020-04-07,693.61,682.65,695.45,677.03,117080000,1.61
2020-04-06,682.65,649.15,682.65,649.15,127160000,5.16
2020-04-03,649.15,630.37,649.15,630.37,84130000,3.24
2020-04-01,628.79,609.35,631.6,606.03,73250000,2.95
2020-03-31,610.76,613.33,629.08,598.6,77470000,-0.37
2020-03-30,613.02,641.92,641.92,605.0,81040000,-4.55
2020-03-27,642.23,646.61,649.17,633.41,102650000,-0.69
2020-03-26,646.7,651.94,655.06,639.02,74100000,-0.86
2020-03-25,652.31,625.83,652.31,625.83,86270000,4.3
2020-03-24,625.43,632.63,633.97,619.07,85900000,-1.17
2020-03-23,632.86,671.05,671.05,628.46,81060000,-6.06
2020-03-20,673.7,679.78,683.55,668.9,81170000,-0.86
2020-03-19,679.55,699.35,699.35,669.04,73190000,-3.01
2020-03-18,700.65,699.73,705.3,695.42,77440000,0.13
2020-03-17,699.73,698.0,702.36,673.21,80440000,0.22
2020-03-16,698.18,716.65,716.65,688.8,74030000,-2.58
2020-03-13,716.65,715.34,722.3,674.36,113470000,-0.36
2020-03-12,719.21,757.9,757.9,710.33,113240000,-5.14
2020-03-11,758.16,789.75,795.98,746.83,99250000,-3.97
2020-03-10,789.51,782.85,794.88,762.34,90060000,0.85
2020-03-09,782.85,835.65,835.65,781.12,107130000,-6.35
2020-03-06,835.97,838.77,838.77,827.12,53910000,-0.38
2020-03-05,839.12,838.93,846.58,836.32,67020000,0.13
2020-03-04,837.99,838.02,839.26,831.2,52990000,0.0
2020-03-03,837.99,835.14,846.21,835.14,64180000,0.31
2020-03-02,835.42,831.25,837.99,827.23,69310000,0.41
2020-02-28,831.97,844.02,844.02,823.09,69890000,-1.93
2020-02-27,848.34,841.19,849.18,836.56,55420000,0.79
2020-02-26,841.68,849.56,849.56,837.52,54640000,-0.93
2020-02-25,849.58,836.54,849.58,827.81,69290000,1.45
2020-02-24,837.4,867.56,867.56,837.4,95170000,-3.62
2020-02-21,868.89,871.49,877.52,868.59,66760000,-0.29
2020-02-20,871.4,864.0,872.86,864.0,59010000,0.88
2020-02-19,863.84,860.23,865.4,859.65,52570000,0.25
2020-02-18,861.71,866.06,866.61,858.61,60230000,-0.53
2020-02-17,866.27,865.83,867.45,862.75,58440000,0.05
2020-02-14,865.86,865.03,868.84,863.14,74650000,0.2
2020-02-13,864.16,862.72,864.79,858.46,58430000,0.11
2020-02-12,863.23,856.64,870.1,856.64,80780000,0.8
2020-02-11,856.39,853.09,859.38,853.09,70070000,0.41
2020-02-10,852.87,863.28,863.28,848.21,46860000,-1.23
2020-02-07,863.49,862.71,865.91,858.02,72830000,0.07
2020-02-06,862.86,845.38,862.86,842.68,97620000,2.08
2020-02-05,845.31,845.65,854.72,840.41,63590000,-0.02
2020-02-04,845.52,842.79,849.8,833.93,73130000,0.34
2020-02-03,842.67,848.42,848.42,803.73,91770000,-0.7
2020-01-31,848.63,875.43,876.59,848.63,83270000,-3.1
2020-01-30,875.82,908.2,908.2,870.53,80140000,-3.66
2020-01-22,909.09,906.52,909.41,903.27,51710000,0.28
2020-01-21,906.52,897.97,907.51,897.97,57330000,1.02
2020-01-20,897.4,894.6,897.4,891.75,39720000,0.29
2020-01-17,894.84,891.66,897.63,891.36,48880000,0.32
2020-01-16,891.96,885.36,892.2,883.83,63480000,0.75
2020-01-15,885.36,884.95,886.33,882.79,35670000,0.07
2020-01-14,884.77,881.77,886.83,880.58,50680000,0.34
2020-01-13,881.79,885.52,885.52,881.35,32550000,-0.42
2020-01-10,885.52,877.85,888.09,877.7,72860000,0.88
2020-01-09,877.76,867.27,878.43,867.27,45710000,1.45
2020-01-08,865.18,876.64,876.64,861.51,53100000,-1.31
2020-01-07,876.7,872.32,877.34,870.49,40280000,0.5
2020-01-06,872.34,882.51,882.51,872.34,36870000,-1.24
2020-01-03,883.28,887.11,890.38,883.18,43220000,-0.41
2020-01-02,886.88,879.02,886.88,876.87,50390000,0.89
2019-12-31,879.06,880.42,881.98,876.66,44430000,-0.14
2019-12-30,880.29,876.61,881.27,876.13,33520000,0.45
2019-12-27,876.38,872.11,876.38,867.95,26810000,0.49
2019-12-26,872.07,873.17,874.87,869.57,40380000,-0.13
2019-12-25,873.18,869.93,874.93,869.22,53690000,0.38
2019-12-24,869.88,868.14,869.9,864.86,57930000,0.19
2019-12-23,868.2,868.37,872.75,867.92,72190000,-0.02
2019-12-20,868.37,862.23,869.52,862.23,69390000,0.71
2019-12-19,862.23,863.16,867.25,858.76,68010000,-0.11
2019-12-18,863.16,866.61,867.69,861.05,69570000,-0.49
2019-12-17,867.44,876.5,877.63,867.13,72410000,-1.05
2019-12-16,876.65,880.55,880.55,874.06,67010000,-0.44
2019-12-13,880.55,884.98,888.53,880.55,65820000,-0.48
2019-12-12,884.8,878.27,885.73,878.27,57450000,0.74
2019-12-11,878.27,873.38,878.27,869.15,66720000,0.59
2019-12-10,873.16,879.95,880.22,870.25,72500000,-0.77
2019-12-09,879.94,880.39,882.58,876.01,64150000,-0.06
2019-12-06,880.43,878.28,882.59,875.99,60750000,0.13
2019-12-05,879.32,883.33,886.36,878.39,61680000,-0.48
2019-12-04,883.56,868.79,883.56,865.31,74530000,1.71
2019-12-03,868.68,874.9,877.96,865.74,77470000,-0.73
2019-12-02,875.1,887.47,889.47,875.1,76460000,-1.39
2019-11-29,887.47,885.9,888.41,882.68,60330000,0.2
2019-11-28,885.7,894.45,895.42,883.16,69370000,-1.05
2019-11-27,895.06,898.58,901.1,894.8,58430000,-0.27
2019-11-26,897.5,895.36,900.72,895.36,68550000,0.3
2019-11-25,894.8,892.31,896.43,886.81,63820000,0.28
2019-11-22,892.31,898.93,906.93,885.83,82100000,-0.66
2019-11-21,898.23,917.0,917.06,898.23,83040000,-2.05
2019-11-20,917.0,925.94,926.67,917.0,72570000,-0.98
2019-11-19,926.07,921.0,926.07,919.95,63690000,0.56
2019-11-18,920.95,927.49,929.18,920.52,69840000,-0.69
2019-11-15,927.36,928.82,930.84,922.59,66130000,-0.12
2019-11-14,928.44,932.45,935.72,927.14,78620000,-0.45
2019-11-13,932.6,939.82,941.13,930.84,76760000,-0.77
2019-11-12,939.82,939.72,942.55,937.95,66250000,0.01
2019-11-11,939.72,944.72,946.55,938.78,80100000,-0.53
2019-11-08,944.7,944.28,948.37,942.19,74210000,0.05
2019-11-07,944.25,942.38,945.26,940.23,76230000,0.2
2019-11-06,942.38,942.4,945.43,940.76,75020000,0.0
2019-11-05,942.34,940.53,944.62,938.73,71490000,0.22
2019-11-04,940.25,933.96,941.46,932.31,87340000,0.72
2019-11-01,933.55,922.46,934.21,922.46,76840000,1.18
2019-10-31,922.68,925.02,928.88,922.06,63150000,-0.26
2019-10-30,925.07,923.98,928.85,922.67,56670000,0.12
2019-10-29,923.97,925.67,928.38,923.97,59000000,-0.22
2019-10-28,925.97,927.96,929.93,925.8,60010000,-0.12
2019-10-25,927.05,925.49,927.05,923.56,56300000,0.19
2019-10-24,925.25,919.54,925.25,919.17,59250000,0.61
2019-10-23,919.61,916.81,919.61,915.87,55200000,0.31
2019-10-22,916.81,914.04,917.61,912.7,59080000,0.31
2019-10-21,914.0,918.02,918.81,913.94,63510000,-0.56
2019-10-18,919.13,919.92,922.62,916.87,57610000,0.0
2019-10-17,919.1,924.53,924.79,919.1,65010000,-0.6
2019-10-16,924.64,923.26,927.91,923.26,55090000,0.15
2019-10-15,923.27,921.95,924.79,920.63,55000000,0.15
2019-10-14,921.91,916.81,924.69,916.81,81660000,0.57
2019-10-11,916.68,913.05,917.14,912.94,61850000,0.4
2019-10-10,913.05,914.59,917.08,912.2,54840000,-0.16
2019-10-09,914.54,915.38,917.9,912.48,62570000,-0.08
2019-10-08,915.27,907.06,915.34,906.88,65240000,0.86
2019-10-07,907.5,915.62,917.36,907.5,60840000,-0.84
2019-10-04,915.16,921.7,924.36,915.16,62010000,-0.71
2019-10-03,921.7,919.63,921.7,911.6,63660000,0.21
2019-10-02,919.73,926.44,927.43,917.68,69140000,-0.71
2019-10-01,926.31,922.87,926.31,921.69,59810000,0.37
2019-09-30,922.89,924.83,930.88,922.62,63290000,-0.21
2019-09-27,924.83,918.1,925.58,917.72,64120000,0.73
2019-09-26,918.1,912.91,918.1,911.57,61820000,0.62
2019-09-25,912.42,910.57,913.33,906.6,51190000,0.18
2019-09-24,910.76,909.98,914.02,908.03,50420000,0.09
2019-09-23,909.98,914.73,918.42,909.98,63690000,-0.57
2019-09-20,915.16,918.88,920.77,914.55,72090000,-0.4
2019-09-19,918.88,913.4,918.88,909.88,57540000,0.59
2019-09-18,913.48,912.42,915.09,911.08,64920000,0.12
2019-09-17,912.38,908.6,912.89,904.36,49770000,0.42
2019-09-16,908.6,905.0,909.7,902.82,52500000,0.39
2019-09-13,905.05,894.21,905.31,893.8,67620000,1.2
2019-09-12,894.32,886.12,894.32,886.12,48190000,0.99
2019-09-11,885.52,882.9,886.12,881.34,34850000,0.28
2019-09-10,883.04,885.84,888.57,881.04,46270000,-0.29
2019-09-09,885.61,885.95,887.01,883.43,37160000,-0.04
2019-09-06,885.95,885.93,889.49,884.9,40540000,-0.02
2019-09-05,886.1,887.21,891.43,886.1,42080000,-0.11
2019-09-04,887.12,888.95,890.31,883.91,41240000,-0.21
2019-09-03,888.97,892.83,894.11,886.02,45770000,-0.4
2019-08-30,892.51,888.94,893.57,888.83,40840000,0.38
2019-08-29,889.13,886.04,889.13,882.14,42610000,0.34
2019-08-28,886.08,886.82,890.58,885.23,41620000,-0.09
2019-08-27,886.91,892.48,899.29,886.91,59290000,-0.62
2019-08-26,892.48,899.1,899.1,887.05,65310000,-0.89
2019-08-23,900.53,901.53,902.5,896.87,49590000,-0.08
2019-08-22,901.29,901.28,904.41,899.58,46930000,0.08
2019-08-21,900.54,894.45,901.25,892.05,56160000,0.68
2019-08-20,894.45,891.73,894.86,890.96,41240000,0.3
2019-08-19,891.78,892.32,897.03,889.34,39310000,-0.07
2019-08-16,892.44,890.39,900.31,886.87,70250000,0.19
2019-08-15,890.78,874.42,890.78,867.95,50400000,1.17
2019-08-14,880.51,880.04,886.8,880.04,44300000,0.29
2019-08-13,877.97,882.23,882.23,875.32,59070000,-0.48
2019-08-12,882.23,878.56,883.41,877.33,44750000,0.41
2019-08-09,878.62,875.81,880.29,874.51,46670000,0.32
2019-08-08,875.81,868.2,877.32,866.69,58880000,0.87
2019-08-07,868.27,866.13,872.05,863.57,40020000,0.25
2019-08-06,866.13,870.82,870.82,858.02,52910000,-0.72
2019-08-05,872.39,883.34,884.09,872.39,53470000,-1.46
2019-08-02,885.29,887.06,887.06,877.76,54740000,-0.24
2019-08-01,887.39,884.29,887.39,881.52,41760000,0.48
2019-07-31,883.19,877.8,885.86,874.39,43400000,0.6
2019-07-30,877.92,888.7,892.38,877.92,44930000,-1.2
2019-07-29,888.54,887.96,889.97,880.92,44920000,0.08
2019-07-26,887.84,890.44,891.9,886.09,45310000,-0.29
2019-07-25,890.41,887.43,892.31,885.19,54560000,0.34
2019-07-24,887.39,888.63,892.81,885.66,46410000,-0.1
2019-07-23,888.26,879.42,889.04,878.22,48220000,0.98
2019-07-22,879.62,880.49,885.42,878.39,48840000,-0.13
2019-07-19,880.79,870.97,881.16,870.97,63930000,1.15
2019-07-18,870.81,879.66,879.66,870.81,44970000,-1.02
2019-07-17,879.75,880.69,882.85,877.59,59850000,-0.13
2019-07-16,880.91,873.74,880.91,873.74,48670000,0.82
2019-07-15,873.71,875.28,876.82,870.84,42050000,-0.15
2019-07-12,874.99,880.06,883.15,874.56,46830000,-0.47
2019-07-11,879.1,876.12,880.88,876.12,39210000,0.34
2019-07-10,876.12,872.21,878.32,872.2,41860000,0.45
2019-07-09,872.21,871.19,872.52,866.32,41060000,0.15
2019-07-08,870.92,878.96,878.96,867.35,44400000,-1.06
2019-07-05,880.23,879.49,882.19,876.28,41270000,0.06
2019-07-04,879.72,869.58,879.72,869.58,49310000,1.17
2019-07-03,869.58,872.92,872.92,865.59,42590000,-0.38
2019-07-02,872.92,876.27,877.08,870.71,38740000,-0.38
2019-07-01,876.26,864.24,876.39,864.24,49230000,1.39
2019-06-28,864.24,854.49,864.24,847.77,43760000,1.15
2019-06-27,854.41,866.84,867.08,854.41,44970000,-1.43
2019-06-26,866.81,868.16,870.52,865.67,41570000,-0.19
2019-06-25,868.5,867.73,870.37,866.25,38480000,-0.05
2019-06-24,868.94,866.63,873.33,866.63,40700000,0.28
2019-06-21,866.53,864.59,870.35,864.44,72300000,0.22
2019-06-20,864.59,854.9,867.91,853.96,53360000,1.2
2019-06-19,854.34,850.34,854.81,850.34,39850000,0.73
2019-06-18,848.17,852.62,853.95,845.4,43000000,-0.57
2019-06-17,852.99,861.37,862.36,851.14,40070000,-1.01
2019-06-14,861.65,859.53,864.29,859.08,34400000,0.23
2019-06-13,859.68,865.29,865.29,857.72,32320000,-0.66
2019-06-12,865.42,870.48,871.64,865.42,32450000,-0.63
2019-06-11,870.91,872.49,874.32,870.0,29460000,-0.18
2019-06-10,872.49,869.68,877.45,866.79,44470000,0.34
2019-06-07,869.56,860.64,869.56,860.64,33450000,0.96
2019-06-06,861.31,863.81,865.16,851.47,38240000,-0.28
2019-06-05,863.69,866.79,871.91,863.69,27110000,-0.08
2019-06-04,864.35,864.27,868.67,857.94,32530000,0.03
2019-06-03,864.08,875.64,875.64,858.64,51470000,-1.39
2019-05-31,876.29,883.39,884.75,875.77,34300000,-0.8
2019-05-30,883.37,883.51,888.68,879.58,29870000,-0.02
2019-05-29,883.52,886.12,886.98,882.0,33830000,-0.2
2019-05-28,885.27,888.8,891.61,883.53,30930000,-0.44
2019-05-27,889.2,884.29,889.45,883.95,29660000,0.53
2019-05-24,884.48,894.22,898.24,884.48,44870000,-1.18
2019-05-23,895.07,897.66,899.02,892.08,30510000,-0.29
2019-05-22,897.66,901.49,906.99,897.27,43390000,-0.41
2019-05-21,901.36,901.79,907.64,900.97,43010000,0.03
2019-05-20,901.06,890.16,901.06,888.12,42540000,1.18
2019-05-17,890.53,892.93,893.44,888.56,40030000,-0.16
2019-05-16,891.93,893.7,896.34,891.93,39250000,-0.14
2019-05-15,893.22,882.99,893.68,882.99,46180000,1.2
2019-05-14,882.67,879.14,882.67,871.96,39070000,0.34
2019-05-13,879.64,876.16,879.64,874.68,37920000,0.36
2019-05-10,876.45,871.28,877.59,871.28,34860000,0.57
2019-05-09,871.5,872.71,875.89,868.73,39320000,-0.15
2019-05-08,872.78,872.22,874.89,867.18,38550000,-0.48
2019-05-07,877.02,880.06,885.23,876.18,36430000,-0.2
2019-05-06,878.8,893.83,893.83,875.71,41220000,-1.86
2019-05-03,895.42,893.8,895.7,889.2,47860000,0.17
2019-05-02,893.87,890.6,893.89,889.61,36440000,0.37
2019-04-26,890.55,885.47,890.69,882.58,34570000,0.55
2019-04-25,885.65,888.57,888.91,883.72,29180000,-0.34
2019-04-24,888.65,877.97,889.02,877.97,35010000,1.18
2019-04-23,878.29,878.38,881.67,875.05,37900000,0.01
2019-04-22,878.23,880.9,880.9,873.55,34290000,-0.26
2019-04-19,880.52,877.07,884.77,877.07,26150000,0.4
2019-04-18,877.02,884.29,887.48,876.2,39360000,-0.98
2019-04-17,885.66,886.65,891.78,885.64,34640000,-0.24
2019-04-16,887.76,890.81,890.81,877.38,36540000,-0.6
2019-04-12,893.1,895.95,895.95,891.71,27810000,-0.33
2019-04-11,896.04,893.6,896.68,892.62,24750000,0.32
2019-04-10,893.19,899.91,899.91,887.75,34640000,-0.76
2019-04-09,900.07,906.46,908.94,898.8,42510000,-0.71
2019-04-08,906.55,904.92,907.2,900.97,33280000,0.21
2019-04-05,904.69,904.33,905.76,902.77,30170000,0.04
2019-04-04,904.33,901.5,906.29,900.97,32080000,0.31
2019-04-03,901.5,903.59,903.59,897.47,34510000,-0.23
2019-04-02,903.59,907.18,912.94,902.43,35220000,-0.25
2019-04-01,905.87,900.17,905.94,900.17,40150000,0.64
2019-03-29,900.13,901.65,906.84,900.13,45010000,-0.17
2019-03-28,901.65,901.51,903.88,898.17,31100000,-0.01
2019-03-27,901.76,895.71,903.35,895.71,32700000,0.8
2019-03-26,894.58,893.78,901.81,892.47,38010000,0.13
2019-03-25,893.4,912.1,912.1,889.17,53510000,-2.07
2019-03-22,912.27,907.94,914.69,906.64,46660000,0.48
2019-03-21,907.87,924.22,928.32,907.87,53920000,-1.76
2019-03-20,924.12,927.54,927.54,914.77,59410000,-0.37
2019-03-19,927.56,933.56,935.67,924.91,56480000,-0.56
2019-03-18,932.75,927.16,935.16,926.85,61800000,0.61
2019-03-15,927.06,934.87,934.87,924.45,72930000,-0.79
2019-03-14,934.42,935.41,937.82,931.33,51530000,-0.11
2019-03-13,935.41,929.86,939.17,929.86,72240000,0.6
2019-03-12,929.86,919.21,929.86,919.21,59910000,1.49
2019-03-11,916.24,915.0,918.73,911.88,32010000,0.16
2019-03-08,914.74,922.16,922.16,913.39,41840000,-0.82
2019-03-07,922.29,923.77,930.79,922.29,51390000,-0.14
2019-03-06,923.58,923.66,926.32,916.89,36430000,-0.01
2019-03-05,923.66,928.25,931.23,922.05,56230000,-0.51
2019-03-04,928.42,915.39,929.28,915.39,51480000,1.43
2019-03-01,915.32,904.96,915.99,904.96,39640000,1.14
2019-02-28,904.98,930.37,930.81,904.98,71560000,-2.75
2019-02-27,930.54,929.51,935.76,928.59,54960000,0.11
2019-02-26,929.51,939.56,941.45,922.93,58440000,-1.06
2019-02-25,939.47,929.57,944.01,929.57,68470000,1.07
2019-02-22,929.5,926.3,934.65,920.78,74940000,0.37
2019-02-21,926.09,912.83,926.09,911.38,63250000,1.57
2019-02-20,911.8,907.82,913.51,906.64,53100000,0.44
2019-02-19,907.82,905.09,915.31,905.09,78090000,0.32
2019-02-18,904.93,899.75,904.93,899.74,51220000,0.8
2019-02-15,897.74,900.14,903.11,895.13,50970000,-0.26
2019-02-14,900.12,897.42,904.11,897.3,50280000,0.3
